date,mor_temp,mor_humid,mor_wspd,mor_wdeg,mor_cloud,mor_weather_id,noo_temp,noo_humid,noo_wspd,noo_wdeg,noo_cloud,noo_weather_id,aft_temp,aft_humid,aft_wspd,aft_wdeg,aft_cloud,aft_weather_id,daily_power
2014-03-21,9.762857142857143,90.0,4.0,230.0,77.14285714285714,502,8.67,74.6,6.4,268.0,46.0,801,8.057142857142857,57.285714285714285,3.142857142857143,207.14285714285714,22.857142857142858,801,12.05
2014-03-22,7.049999999999999,73.71428571428571,4.714285714285714,208.57142857142858,28.142857142857142,800,8.929999999999998,65.2,4.8,226.0,40.0,802,7.1571428571428575,64.71428571428571,4.571428571428571,228.57142857142858,37.0,801,12.97
2014-03-23,4.952857142857143,81.42857142857143,4.142857142857143,224.28571428571428,41.57142857142857,802,8.709999999999999,64.4,3.2,180.0,36.0,802,6.135714285714286,74.57142857142857,2.5714285714285716,230.0,34.285714285714285,802,12.99
2014-03-24,5.091428571428572,73.0,2.4285714285714284,292.85714285714283,17.571428571428573,801,9.5,51.6,2.0,308.0,36.0,802,6.331428571428572,61.57142857142857,1.1428571428571428,114.28571428571429,16.857142857142858,800,11.05
2014-03-25,3.082857142857143,84.42857142857143,2.2857142857142856,108.57142857142857,4.0,800,10.856,46.6,4.4,102.0,50.6,500,7.6414285714285715,53.0,3.2857142857142856,44.285714285714285,37.285714285714285,802,14.95
2014-03-26,3.871428571428571,81.28571428571429,1.5714285714285714,172.85714285714286,28.857142857142858,802,8.97,57.2,3.528,265.2,40.0,802,5.25,71.85714285714286,2.142857142857143,41.42857142857143,31.142857142857142,802,13.01
2014-03-27,2.8285714285714283,87.0,1.5714285714285714,58.57142857142857,64.42857142857143,803,8.984,66.4,1.6,114.0,68.0,803,8.262857142857143,74.57142857142857,2.2857142857142856,270.0,50.0,802,9.98
2014-03-28,6.355714285714285,81.42857142857143,2.2271428571428573,110.85714285714286,26.0,802,15.504,53.2,2.4,118.0,28.0,801,13.79857142857143,51.0,2.857142857142857,84.28571428571429,34.285714285714285,802,18.0
2014-03-29,9.352857142857143,74.71428571428571,2.7142857142857144,110.0,12.571428571428571,800,19.12,45.4,4.0,110.0,36.0,802,15.664285714285715,43.714285714285715,3.7142857142857144,95.71428571428571,51.42857142857143,803,15.99
2014-03-30,10.525714285714287,69.71428571428571,1.8571428571428572,117.14285714285714,28.714285714285715,802,19.816000000000003,44.8,3.0,128.0,75.0,803,16.75857142857143,54.57142857142857,1.7142857142857142,95.71428571428571,50.0,802,11.01
2014-03-31,12.454285714285716,71.28571428571429,1.1428571428571428,111.42857142857143,47.142857142857146,802,21.247999999999998,41.4,1.8,122.0,32.0,802,17.025714285714287,55.42857142857143,1.1428571428571428,144.28571428571428,34.42857142857143,802,2.98
2014-04-01,12.637142857142859,68.14285714285714,1.4285714285714286,210.0,46.714285714285715,802,20.216,44.6,1.6,90.0,16.6,800,16.095714285714287,58.42857142857143,1.1428571428571428,75.71428571428571,27.0,801,7.96
2014-04-02,12.242857142857146,80.14285714285714,1.2857142857142858,102.85714285714286,33.57142857142857,802,20.554000000000002,51.0,3.2,128.0,40.0,802,16.698571428571427,65.0,1.5742857142857143,106.71428571428571,55.57142857142857,802,6.99
2014-04-03,13.748571428571429,72.85714285714286,2.4285714285714284,127.14285714285714,43.57142857142857,802,20.353999999999996,41.4,4.2,202.0,47.0,802,16.46142857142857,61.0,1.7142857142857142,174.28571428571428,67.14285714285714,803,9.95
2014-04-04,12.690000000000001,75.42857142857143,1.7142857142857142,267.14285714285717,77.14285714285714,803,14.274000000000001,74.2,2.0,272.0,61.0,803,12.91,75.71428571428571,2.5714285714285716,312.85714285714283,75.0,803,20.03
2014-04-05,10.524285714285714,82.42857142857143,2.7142857142857144,244.28571428571428,67.14285714285714,803,16.377999999999997,54.8,2.6,190.0,35.4,802,13.735714285714284,54.142857142857146,2.4285714285714284,217.14285714285714,63.142857142857146,802,17.02
2014-04-06,12.654285714285715,76.14285714285714,3.7142857142857144,192.85714285714286,44.285714285714285,802,17.672,69.0,5.6,212.0,61.0,803,16.032857142857143,82.57142857142857,3.4285714285714284,208.57142857142858,57.142857142857146,802,30.99
2014-04-07,15.214285714285714,83.42857142857143,3.4285714285714284,194.28571428571428,47.142857142857146,802,21.15,52.4,6.0,140.0,40.0,802,16.632857142857144,73.57142857142857,4.571428571428571,200.0,45.0,802,15.0
2014-04-08,9.568571428571428,77.28571428571429,6.428571428571429,251.42857142857142,37.142857142857146,802,11.309999999999999,57.0,8.2,278.0,36.0,802,9.787142857142856,64.28571428571429,5.857142857142857,270.0,31.428571428571427,802,21.96
2014-04-09,8.429999999999998,79.0,3.4285714285714284,251.42857142857142,31.285714285714285,801,14.162,45.4,5.2,272.0,28.0,801,11.327142857142858,57.857142857142854,3.142857142857143,295.7142857142857,34.857142857142854,802,11.05
2014-04-10,9.58,74.42857142857143,2.0,228.57142857142858,39.42857142857143,802,16.396000000000004,48.0,2.4,224.0,36.0,802,12.664285714285715,69.85714285714286,3.0,338.57142857142856,50.142857142857146,802,3.03
2014-04-11,11.030000000000001,74.85714285714286,2.857142857142857,115.71428571428571,52.57142857142857,803,15.040000000000001,47.0,4.2,94.0,54.0,802,11.885714285714286,66.71428571428571,3.4285714285714284,308.57142857142856,50.714285714285715,802,0.05
2014-04-12,7.36,86.875,1.3925,208.875,42.0,801,14.516,50.0,3.8,272.0,32.0,802,12.964285714285714,57.57142857142857,3.7142857142857144,278.57142857142856,50.0,803,12.02
2014-04-13,10.445714285714287,76.0,4.0,278.57142857142856,54.285714285714285,802,13.389999999999997,52.8,6.4,300.0,32.0,802,10.171428571428569,60.857142857142854,4.0,267.14285714285717,11.0,800,20.98
2014-04-14,9.77,67.14285714285714,7.527142857142857,301.42857142857144,42.285714285714285,802,11.551999999999998,52.8,9.2,314.0,40.0,802,8.672857142857143,63.714285714285715,6.285714285714286,338.57142857142856,36.714285714285715,802,19.99
2014-04-15,6.31,65.85714285714286,3.077142857142857,295.7142857142857,27.714285714285715,801,10.581999999999999,50.4,4.4,146.0,36.0,802,8.047142857142857,59.714285714285715,3.0,161.42857142857142,48.714285714285715,802,20.04
2014-04-16,5.917142857142857,74.14285714285714,2.5800000000000005,102.85714285714286,35.142857142857146,803,14.224,36.6,3.8,134.0,5.0,800,11.885714285714286,53.0,2.6285714285714286,123.71428571428571,19.571428571428573,800,25.99
2014-04-17,9.697142857142856,59.0,3.0042857142857144,172.85714285714286,34.57142857142857,802,17.067999999999998,31.4,5.0,224.0,25.0,801,13.801428571428573,58.714285714285715,4.714285714285714,302.85714285714283,79.28571428571429,803,16.96
2014-04-18,8.387142857142859,66.85714285714286,4.6571428571428575,342.85714285714283,26.0,801,11.66,49.6,5.4,348.0,28.0,801,9.331428571428571,60.42857142857143,4.142857142857143,210.0,49.285714285714285,802,17.96
2014-04-19,7.772857142857143,76.28571428571429,3.2942857142857145,111.42857142857143,38.57142857142857,801,14.356,47.6,4.8,64.0,30.4,802,14.44857142857143,53.857142857142854,5.142857142857143,51.42857142857143,55.42857142857143,803,26.99
2014-04-20,12.879999999999997,80.42857142857143,3.942857142857143,74.28571428571429,37.285714285714285,801,20.038,46.4,6.338,114.0,32.0,802,16.925714285714285,62.142857142857146,2.0,114.28571428571429,77.14285714285714,803,11.02
2014-04-21,12.817142857142857,69.28571428571429,2.29,60.0,49.714285714285715,800,18.674,48.2,4.6,40.0,50.8,801,13.102857142857143,75.42857142857143,3.738571428571429,137.14285714285714,57.857142857142854,802,12.03
2014-04-22,12.054285714285713,73.14285714285714,3.3714285714285714,210.0,35.42857142857143,802,17.282,49.8,3.4,168.0,32.0,802,14.267142857142856,71.28571428571429,2.4414285714285713,138.57142857142858,35.42857142857143,802,16.98
2014-04-23,12.952857142857143,78.0,1.2242857142857144,110.71428571428571,32.42857142857143,801,19.451999999999998,42.6,2.4,156.0,20.0,801,16.262857142857143,53.0,1.8614285714285717,67.14285714285714,42.857142857142854,802,24.0
2014-04-24,13.131428571428572,81.0,2.7142857142857144,211.42857142857142,55.0,701,16.233999999999998,77.6,2.4,216.0,68.0,502,14.920000000000002,73.0,2.7142857142857144,168.57142857142858,47.142857142857146,802,13.05
2014-04-25,14.525714285714287,82.14285714285714,3.7142857142857144,75.71428571428571,48.57142857142857,802,22.894,49.2,5.0,126.0,40.0,802,17.111428571428572,62.285714285714285,5.142857142857143,212.85714285714286,31.428571428571427,802,22.04
2014-04-26,12.345714285714285,74.85714285714286,2.857142857142857,174.28571428571428,42.285714285714285,802,17.294,45.0,5.4,202.0,43.0,802,13.538571428571428,56.857142857142854,3.2857142857142856,210.0,81.42857142857143,804,14.97
2014-04-27,11.602857142857143,75.28571428571429,2.077142857142857,142.85714285714286,55.714285714285715,804,16.588,43.6,3.8,178.0,66.2,804,14.372857142857141,58.42857142857143,2.7142857142857144,150.0,75.0,804,15.03
2014-04-28,12.052857142857144,75.71428571428571,1.1457142857142857,104.14285714285714,41.857142857142854,802,17.434000000000005,49.0,2.2,134.0,61.0,803,15.155714285714286,59.0,1.0885714285714285,117.57142857142857,67.14285714285714,803,8.96
2014-04-29,12.98375,86.75,2.015,256.25,57.75,500,14.530000000000001,78.6,1.2,140.0,57.0,803,13.244285714285713,80.71428571428571,1.5714285714285714,35.714285714285715,62.142857142857146,803,5.95
2014-04-30,10.932857142857143,87.71428571428571,2.6571428571428575,307.14285714285717,70.0,701,14.968,65.0,3.8,292.0,63.4,500,12.187142857142858,78.85714285714286,3.2857142857142856,301.42857142857144,61.0,803,0.96
2014-05-01,11.12142857142857,86.0,1.4314285714285713,142.85714285714286,41.42857142857143,741,16.490000000000002,55.4,2.2,42.0,32.0,802,13.05857142857143,71.42857142857143,2.012857142857143,150.0,72.14285714285714,803,4.98
2014-05-02,11.79857142857143,76.57142857142857,4.298571428571429,122.85714285714286,57.142857142857146,802,11.953999999999999,63.2,5.8,150.0,75.0,803,10.418571428571427,59.142857142857146,4.591428571428572,161.42857142857142,69.28571428571429,803,6.01
2014-05-03,8.638571428571428,70.42857142857143,3.8000000000000003,30.0,17.714285714285715,800,13.264000000000001,39.6,4.8,168.0,28.0,801,10.391428571428571,52.57142857142857,3.8042857142857143,345.7142857142857,14.571428571428571,801,5.05
2014-05-04,7.3100000000000005,68.57142857142857,1.3114285714285714,89.71428571428571,36.857142857142854,800,14.463999999999999,41.8,2.4,194.0,49.0,801,11.848571428571429,49.857142857142854,2.0,84.28571428571429,62.142857142857146,803,21.01
2014-05-05,10.638571428571428,65.57142857142857,2.0042857142857144,105.71428571428571,17.285714285714285,801,19.625999999999998,31.2,2.6,156.0,28.0,801,17.077142857142857,42.142857142857146,1.5714285714285714,170.0,45.0,802,11.96
2014-05-06,14.458571428571428,57.57142857142857,3.652857142857143,210.0,25.857142857142858,802,18.451999999999998,54.0,5.258,228.0,43.0,802,14.502857142857144,86.71428571428571,2.9385714285714286,204.28571428571428,34.42857142857143,802,14.95
2014-05-07,11.721428571428572,78.85714285714286,5.3757142857142854,230.0,45.0,802,14.574000000000002,64.2,7.0,252.0,36.0,802,13.707142857142857,56.285714285714285,6.452857142857143,248.57142857142858,49.142857142857146,802,20.04
2014-05-08,11.639999999999999,76.85714285714286,5.448571428571428,221.42857142857142,69.28571428571429,803,12.194,83.2,5.8,208.0,61.0,501,13.181000000000003,91.1,7.337999999999999,230.0,62.5,501,10.03
2014-05-09,12.921428571428569,76.0,6.457142857142857,241.42857142857142,66.42857142857143,804,15.488,58.4,8.8,242.0,28.0,801,13.554285714285713,59.42857142857143,7.142857142857143,250.0,34.142857142857146,802,7.02
2014-05-10,10.629999999999999,87.57142857142857,4.428571428571429,194.28571428571428,77.14285714285714,502,12.842000000000002,89.0,6.2,208.0,47.0,802,13.074285714285717,66.85714285714286,7.857142857142857,247.14285714285714,57.142857142857146,802,3.04
2014-05-11,10.581428571428573,70.14285714285714,7.857142857142857,231.42857142857142,47.142857142857146,802,12.182,70.8,7.6,262.0,40.0,520,11.732857142857142,65.42857142857143,6.571428571428571,245.71428571428572,57.142857142857146,802,0.96
2014-05-12,10.132857142857143,83.0,4.571428571428571,234.28571428571428,55.0,802,12.674000000000001,77.2,3.6,250.0,47.0,802,11.221428571428572,71.85714285714286,3.857142857142857,258.57142857142856,42.142857142857146,802,16.98
2014-05-13,9.76142857142857,85.14285714285714,4.285714285714286,252.85714285714286,57.142857142857146,802,12.733999999999998,72.6,4.4,268.0,40.0,802,11.157142857142857,64.57142857142857,4.285714285714286,335.7142857142857,11.0,800,22.99
2014-05-14,9.72,78.42857142857143,2.1471428571428572,240.0,37.142857142857146,802,13.796000000000001,65.2,5.0,318.0,40.0,802,10.868571428571428,59.857142857142854,5.0,344.2857142857143,32.42857142857143,802,23.02
2014-05-15,8.952857142857143,69.42857142857143,2.287142857142857,209.57142857142858,23.571428571428573,802,14.318000000000001,47.6,3.6,46.0,24.0,801,12.544285714285715,62.42857142857143,2.685714285714286,69.14285714285714,20.142857142857142,801,26.95
2014-05-16,10.715714285714286,73.57142857142857,2.0228571428571427,61.42857142857143,15.571428571428571,801,17.804000000000002,35.6,3.0,44.0,32.0,802,15.34,45.0,3.2857142857142856,35.714285714285715,7.571428571428571,800,30.96
2014-05-17,13.12,73.71428571428571,1.7142857142857142,47.142857142857146,0.8571428571428571,800,19.845999999999997,43.6,3.4,34.0,18.4,800,17.042857142857144,56.42857142857143,2.4285714285714284,84.28571428571429,32.714285714285715,801,28.05
2014-05-18,14.787142857142856,73.71428571428571,1.6199999999999999,111.42857142857143,17.285714285714285,801,22.154000000000003,45.4,3.4,92.0,36.0,802,19.7,53.42857142857143,2.7142857142857144,100.0,34.42857142857143,802,19.97
2014-05-19,17.674285714285713,68.28571428571429,1.5714285714285714,124.28571428571429,10.428571428571429,800,24.946,38.0,3.0,150.0,9.6,800,22.15285714285714,52.142857142857146,2.584285714285714,117.14285714285714,20.571428571428573,802,20.03
2014-05-20,19.305714285714288,57.857142857142854,4.285714285714286,155.71428571428572,31.571428571428573,802,24.951999999999998,41.0,5.2,168.0,36.0,802,19.580000000000002,64.42857142857143,4.285714285714286,274.2857142857143,72.14285714285714,803,20.03
2014-05-21,15.551428571428573,83.42857142857143,1.5057142857142856,142.85714285714286,34.285714285714285,802,19.035999999999998,70.4,3.2,106.0,66.0,802,19.514285714285712,73.85714285714286,2.87,124.28571428571429,58.57142857142857,803,19.97
2014-05-22,16.427142857142858,62.42857142857143,4.947142857142857,198.57142857142858,27.285714285714285,802,20.218,47.8,4.8,188.0,50.4,802,18.128571428571426,67.57142857142857,3.5142857142857147,142.85714285714286,34.285714285714285,802,21.01
2014-05-23,14.888571428571428,70.0,3.0814285714285714,208.57142857142858,52.285714285714285,803,19.2,46.4,3.6,180.0,55.8,803,16.87142857142857,65.57142857142857,2.4457142857142857,105.71428571428571,28.0,801,21.96
2014-05-24,14.002857142857144,76.14285714285714,3.947142857142857,192.85714285714286,51.57142857142857,803,17.284,46.4,6.4,188.0,24.0,801,16.057142857142857,57.142857142857146,3.6614285714285715,158.57142857142858,39.57142857142857,802,21.0
2014-05-25,14.517142857142858,69.71428571428571,2.7314285714285718,174.28571428571428,14.428571428571429,801,20.163999999999998,44.2,1.8,78.0,78.0,804,18.074285714285715,53.714285714285715,2.0042857142857144,18.571428571428573,23.142857142857142,802,20.99
2014-05-26,16.027142857142856,72.42857142857143,3.1557142857142857,45.714285714285715,35.857142857142854,800,17.985999999999997,75.2,3.4,56.0,39.0,502,16.497142857142858,85.57142857142857,2.4414285714285713,37.142857142857146,36.57142857142857,802,9.95
2014-05-27,15.387142857142859,86.28571428571429,1.9528571428571428,255.14285714285714,77.14285714285714,701,16.31,90.2,2.8,278.0,55.0,502,14.721999999999998,90.6,3.989,231.0,73.0,502,5.05
2014-05-28,13.519999999999998,85.14285714285714,2.9385714285714286,201.42857142857142,69.28571428571429,803,15.416000000000002,78.2,2.4,214.0,53.0,803,14.69142857142857,82.28571428571429,2.3714285714285714,251.42857142857142,67.14285714285714,803,5.97
2014-05-29,13.804285714285715,81.28571428571429,1.707142857142857,220.0,45.285714285714285,802,18.238000000000003,60.2,1.8,60.0,51.2,802,13.975714285714286,80.57142857142857,3.7142857142857144,65.71428571428571,62.142857142857146,802,13.97
2014-05-30,12.35142857142857,78.14285714285714,3.1557142857142857,62.857142857142854,43.57142857142857,801,16.656,58.2,2.8,68.0,52.0,802,14.985714285714286,59.714285714285715,3.4285714285714284,47.142857142857146,29.285714285714285,802,21.97
2014-05-31,13.644285714285713,74.28571428571429,1.1357142857142857,40.57142857142857,14.0,801,18.538,48.0,2.2,146.0,28.0,801,15.180000000000001,56.42857142857143,4.142857142857143,341.42857142857144,28.714285714285715,802,2.05
2014-06-01,13.327142857142857,67.57142857142857,1.2900000000000003,110.0,25.857142857142858,802,18.378,43.6,2.6,160.0,28.0,801,16.147142857142857,57.57142857142857,1.7142857142857142,17.142857142857142,43.142857142857146,801,3.98
2014-06-02,14.305714285714284,73.28571428571429,1.5757142857142858,185.71428571428572,25.285714285714285,802,20.328,40.6,2.6,212.0,70.2,803,16.997142857142858,53.714285714285715,3.4285714285714284,330.0,27.857142857142858,801,12.98
2014-06-03,14.564285714285715,70.28571428571429,1.1300000000000001,135.42857142857142,41.42857142857143,802,19.402,52.4,2.8,170.0,47.8,802,15.488571428571431,81.42857142857143,1.9114285714285713,194.42857142857142,54.285714285714285,802,21.99
2014-06-04,14.038571428571428,90.14285714285714,3.1557142857142857,142.85714285714286,48.714285714285715,501,15.974,83.8,4.4,168.0,54.2,500,13.074285714285717,85.28571428571429,4.661428571428571,251.42857142857142,41.57142857142857,501,22.99
2014-06-05,11.017142857142858,83.57142857142857,5.448571428571428,218.57142857142858,54.285714285714285,802,16.662,54.2,7.0,244.0,36.0,802,15.418571428571427,48.42857142857143,4.142857142857143,254.28571428571428,17.714285714285715,801,24.99
2014-06-06,15.335714285714287,68.14285714285714,2.077142857142857,127.14285714285714,14.428571428571429,801,22.974,40.2,2.8,132.0,20.0,801,21.95285714285714,50.285714285714285,2.4285714285714284,82.85714285714286,20.0,800,11.04
2014-06-07,20.384285714285713,69.71428571428571,2.652857142857143,114.28571428571429,43.714285714285715,800,26.612000000000002,54.0,3.8280000000000003,245.2,59.0,803,22.580000000000002,68.375,2.62875,257.5,35.25,802,24.01
2014-06-08,18.247142857142855,84.42857142857143,1.432857142857143,91.42857142857143,61.0,520,24.868000000000002,54.0,1.278,71.8,11.8,800,23.231428571428573,59.285714285714285,2.7142857142857144,41.42857142857143,28.571428571428573,801,12.97
2014-06-09,21.215714285714284,83.57142857142857,2.795714285714286,137.14285714285714,35.285714285714285,800,24.887999999999998,67.0,3.4,162.0,56.8,802,21.67285714285714,77.28571428571429,2.698571428571429,171.28571428571428,54.42857142857143,803,3.05
2014-06-10,19.75428571428571,80.71428571428571,2.8742857142857146,180.0,28.285714285714285,801,21.926,77.8,2.8,220.0,44.0,801,19.109999999999996,81.28571428571429,3.142857142857143,285.7142857142857,47.42857142857143,802,2.95
2014-06-11,17.58857142857143,60.857142857142854,2.5714285714285716,311.42857142857144,64.28571428571429,804,21.346000000000004,49.4,4.2,310.0,30.2,801,18.020000000000003,51.857142857142854,3.4285714285714284,258.57142857142856,3.142857142857143,800,1.0
2014-06-12,16.47857142857143,75.71428571428571,1.9000000000000001,51.0,18.571428571428573,800,21.954,48.8,2.618,34.0,24.0,802,19.73714285714286,58.285714285714285,3.302857142857143,171.42857142857142,19.714285714285715,802,24.03
2014-06-13,17.385714285714286,70.14285714285714,2.7142857142857144,164.28571428571428,19.142857142857142,800,22.192,46.8,3.8,280.0,20.0,801,19.035714285714285,58.285714285714285,4.51,298.57142857142856,18.0,800,27.04
2014-06-14,16.522857142857145,67.0,3.8742857142857146,62.857142857142854,50.42857142857143,802,18.663999999999998,51.8,4.4,352.0,32.0,802,16.172857142857143,63.857142857142854,4.714285714285714,251.42857142857142,22.857142857142858,802,21.03
2014-06-15,14.365714285714287,70.42857142857143,2.5100000000000002,162.85714285714286,70.28571428571429,803,18.892000000000003,54.2,3.2,288.0,42.2,802,16.515714285714285,62.0,4.857142857142857,350.0,20.428571428571427,801,20.03
2014-06-16,13.965714285714284,67.57142857142857,2.1471428571428572,115.71428571428571,64.28571428571429,803,16.716,68.6,4.4,348.0,61.0,803,15.415714285714287,73.42857142857143,4.661428571428571,345.7142857142857,52.142857142857146,802,9.97
2014-06-17,14.962857142857144,69.85714285714286,3.367142857142857,351.42857142857144,67.14285714285714,803,18.234,67.0,4.0,284.0,54.0,802,16.275714285714283,72.57142857142857,4.595714285714286,351.42857142857144,25.428571428571427,800,15.99
2014-06-18,14.248571428571426,76.28571428571429,2.5800000000000005,127.14285714285714,36.57142857142857,802,18.856,66.0,3.2,148.0,39.0,801,16.910000000000004,70.71428571428571,3.8742857142857146,341.42857142857144,23.0,801,15.97
2014-06-19,14.95857142857143,69.85714285714286,1.93,260.0,64.28571428571429,803,18.16,61.0,4.4,312.0,36.0,802,14.875714285714285,79.14285714285714,4.0,340.0,59.42857142857143,803,13.97
2014-06-20,14.702857142857141,66.0,4.731428571428572,335.7142857142857,54.285714285714285,802,16.983999999999998,56.4,4.0,270.0,39.0,801,15.08714285714286,64.42857142857143,4.09,335.7142857142857,31.571428571428573,802,14.02
2014-06-21,14.44142857142857,70.14285714285714,1.19,158.0,28.571428571428573,801,20.796,50.0,2.0,168.0,40.0,802,18.85857142857143,57.57142857142857,3.7142857142857144,331.42857142857144,43.714285714285715,802,19.02
2014-06-22,16.201428571428572,69.42857142857143,1.8571428571428572,25.714285714285715,19.285714285714285,801,21.134000000000004,45.4,3.2,280.0,40.0,802,18.142857142857142,52.142857142857146,2.7142857142857144,165.71428571428572,28.714285714285715,802,26.96
2014-06-23,15.112857142857141,68.85714285714286,1.9714285714285715,78.28571428571429,18.142857142857142,801,21.442,42.8,3.2,40.0,20.0,801,19.38,52.142857142857146,2.7142857142857144,98.57142857142857,12.0,800,27.98
2014-06-24,17.43285714285714,63.42857142857143,1.7442857142857144,266.0,28.714285714285715,802,22.814,42.6,4.4,332.0,40.0,802,18.592857142857145,59.142857142857146,4.857142857142857,247.14285714285714,39.285714285714285,802,26.97
2014-06-25,14.494285714285713,67.57142857142857,2.7142857142857144,35.714285714285715,26.0,802,18.674,43.8,3.2,28.0,48.6,802,16.662857142857142,53.0,2.5714285714285716,168.57142857142858,31.571428571428573,802,17.95
2014-06-26,15.959999999999999,63.714285714285715,1.0542857142857143,79.28571428571429,35.714285714285715,802,21.516000000000002,34.0,1.4,56.0,32.0,802,19.298571428571428,44.714285714285715,1.5714285714285714,72.85714285714286,40.0,802,23.03
2014-06-27,17.857142857142854,64.71428571428571,2.644285714285714,174.28571428571428,44.285714285714285,802,21.368000000000002,47.8,5.0,252.0,50.0,802,16.04285714285714,85.14285714285714,2.7971428571428567,193.42857142857142,46.57142857142857,803,12.05
2014-06-28,15.688571428571427,74.85714285714286,2.4371428571428573,235.71428571428572,50.0,802,19.018,55.4,1.6,178.0,48.0,802,15.4,86.0,2.9385714285714286,242.85714285714286,72.85714285714286,803,14.96
2014-06-29,14.352857142857143,85.42857142857143,3.1557142857142857,262.85714285714283,42.142857142857146,802,16.832,64.2,4.4,322.0,47.6,802,15.802857142857144,67.0,4.751428571428572,290.0,28.571428571428573,801,23.02
2014-06-30,15.191428571428572,68.71428571428571,4.298571428571429,292.85714285714283,23.142857142857142,802,18.322,50.0,5.0,320.0,32.0,802,15.757142857142856,48.57142857142857,3.2857142857142856,335.7142857142857,17.285714285714285,801,1.99
2014-07-01,13.674285714285714,68.85714285714286,1.8728571428571428,42.285714285714285,19.428571428571427,801,19.036,43.6,3.4,266.0,28.0,801,16.461428571428574,56.285714285714285,4.142857142857143,287.14285714285717,12.142857142857142,800,3.03
2014-07-02,14.401428571428571,67.85714285714286,2.224285714285714,77.14285714285714,18.0,801,20.354,44.0,1.6,4.0,20.0,801,18.195714285714285,56.42857142857143,2.4414285714285713,205.71428571428572,35.857142857142854,802,14.97
2014-07-03,17.864285714285714,61.857142857142854,2.505714285714286,187.14285714285714,18.142857142857142,801,25.569999999999997,35.0,4.2,230.0,13.0,801,22.627142857142854,35.42857142857143,3.5714285714285716,228.57142857142858,0.14285714285714285,800,9.0
2014-07-04,20.825714285714287,60.857142857142854,2.1471428571428572,102.85714285714286,20.714285714285715,800,26.353999999999996,41.2,5.2,194.0,55.8,802,23.128571428571426,58.857142857142854,3.584285714285714,190.0,52.142857142857146,802,14.04
2014-07-05,18.69,83.0,5.162857142857143,198.57142857142858,52.142857142857146,802,20.532,77.4,5.4,234.0,43.0,802,20.26142857142857,75.28571428571429,4.428571428571429,208.57142857142858,60.0,803,30.95
2014-07-06,20.041428571428572,74.57142857142857,4.947142857142857,181.42857142857142,34.42857142857143,802,21.78,68.2,6.2,186.0,46.0,500,15.292857142857143,86.42857142857143,3.857142857142857,260.0,46.57142857142857,802,10.0
2014-07-07,15.355714285714287,77.14285714285714,2.87,192.85714285714286,23.0,802,20.830000000000002,49.6,1.108,125.4,36.0,802,19.495714285714286,54.714285714285715,2.2857142857142856,165.71428571428572,62.142857142857146,802,5.98
2014-07-08,14.604285714285718,87.14285714285714,3.2985714285714285,297.14285714285717,58.57142857142857,500,14.792000000000002,87.6,5.0,316.0,57.0,500,14.304285714285715,86.57142857142857,3.5914285714285716,314.2857142857143,72.85714285714286,500,4.02
2014-07-09,13.977142857142857,87.85714285714286,5.232857142857142,297.14285714285717,71.42857142857143,500,14.662,89.8,8.8,322.0,80.0,500,15.617142857142856,91.71428571428571,6.527142857142857,331.42857142857144,80.71428571428571,500,3.98
2014-07-10,17.502857142857145,92.28571428571429,3.8742857142857146,330.0,77.85714285714286,701,19.43,84.0,4.4,292.0,61.0,802,17.435714285714283,89.71428571428571,4.714285714285714,284.2857142857143,77.14285714285714,803,1.96
2014-07-11,16.39428571428572,92.57142857142857,2.5714285714285716,265.7142857142857,69.28571428571429,701,18.172,85.8,2.4,256.0,53.0,701,17.442857142857143,85.71428571428571,3.3714285714285714,270.0,77.14285714285714,803,4.02
2014-07-12,16.66,89.85714285714286,2.5100000000000002,247.14285714285714,72.14285714285714,300,17.63571428571429,92.14285714285714,3.21,251.42857142857142,70.0,300,17.492857142857144,89.42857142857143,2.0428571428571427,200.0,59.285714285714285,803,4.04
2014-07-13,16.537142857142857,89.28571428571429,2.857142857142857,230.0,62.142857142857146,803,19.45,81.4,3.3259999999999996,232.0,58.0,802,18.427142857142858,87.42857142857143,3.3757142857142854,281.42857142857144,49.285714285714285,520,12.95
2014-07-14,17.954285714285714,78.42857142857143,3.8000000000000003,272.85714285714283,64.85714285714286,803,21.374,47.8,5.8,272.0,20.0,801,18.541428571428572,65.71428571428571,3.5714285714285716,288.57142857142856,20.428571428571427,801,24.02
2014-07-15,15.992857142857144,80.0,3.6571428571428575,217.14285714285714,62.142857142857146,803,20.104000000000003,75.6,4.6,230.0,39.0,801,19.268571428571427,76.71428571428571,2.5928571428571425,177.14285714285714,41.142857142857146,802,13.97
2014-07-16,18.427142857142858,80.57142857142857,1.8157142857142858,180.71428571428572,41.42857142857143,802,24.66,49.6,3.4,228.0,28.0,801,22.76571428571429,56.0,2.0114285714285716,238.85714285714286,17.571428571428573,800,28.98
2014-07-17,20.982857142857142,75.14285714285714,0.9299999999999999,72.85714285714286,20.142857142857142,801,27.689999999999998,48.4,2.2,148.0,20.0,801,25.330000000000002,57.57142857142857,2.142857142857143,87.14285714285714,17.428571428571427,801,25.0
2014-07-18,23.358571428571427,70.71428571428571,2.584285714285714,105.71428571428571,22.857142857142858,800,31.494,45.8,3.4,116.0,40.0,802,29.054285714285715,55.0,2.2857142857142856,95.71428571428571,17.285714285714285,800,27.96
